crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Wheat,Sandy Soil,Pollination,27.0,27.0,74.0,1
Groundnut,Clay Soil,Germination,74.0,20.0,86.2,0
Onion,Clay Soil,Flowering,96.0,36.0,54.6,0
Chilli,Black Soil,Seedling Stage,92.11,38.81,52.79,0
Cabbage,Sandy Soil,Pollination,93.0,22.0,76.4,0
Groundnut,Clay Soil,Seedling Stage,21.0,28.0,79.9,1
Carrot,Clay Soil,Pollination,75.0,37.0,42.0,0
Rice,Sandy Soil,Seedling Stage,60.0,40.0,38.2,1
Chilli,Black Soil,Germination,70.88,12.15,95.8,0
Brinjal,Clay Soil,Germination,44.0,30.0,73.0,1
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,47.0,19.0,85.0,0
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,11.0,20.0,84.0,0
Potato,Loam Soil,Flowering,35.0,20.0,84.0,0
Chilli,Sandy Soil,Germination,25.0,19.0,85.0,0
Tomato,Silty Soil,Germination,46.08,25.31,89.26,0
Carrot,Loamy Soil,Pollination,13.25,35.07,43.58,1
Carrot,Loam Soil,Seedling Stage,74.0,34.0,49.0,2
Groundnut,Loam Soil,Flowering,22.0,30.0,68.1,2
Wheat,Loamy Soil,Pollination,30.39,27.88,72.38,1
Carrot,Clay Soil,Germination,60.0,15.0,89.0,0
Cotton,Black Soil,Seedling Stage,50.54,16.84,94.55,1
Rice,Sandy Soil,Pollination,96.0,27.0,77.9,0
Wheat,Peaty Soil,Maturation,74.51,37.99,59.18,1
Tomato,Red Soil,Germination,90.0,30.0,61.0,2
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,62.0,38.0,41.0,0
Chilli,Sandy Soil,Germination,56.0,36.0,50.3,1
Tomato,Peaty Soil,Pollination,63.68,40.26,33.05,1
Cabbage,Sandy Soil,Seedling Stage,33.0,21.0,87.3,1
Potato,Peaty Soil,Vegetative Growth / Root or Tuber Development,39.51,45.26,23.64,1
Brinjal,Loam Soil,Seedling Stage,12.0,29.0,66.6,1
Brinjal,Silty Soil,Pollination,71.5,29.03,65.47,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,51.0,43.0,35.0,2
Chilli,Loamy Soil,Germination,17.7,39.05,38.09,1
Tomato,Peaty Soil,Germination,75.04,19.31,83.92,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,31.0,29.0,69.2,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,26.0,23.0,81.0,0
Maize,Clay Soil,Germination,27.0,24.0,76.4,1
Wheat,Loamy Soil,Vegetative Growth / Root or Tuber Development,22.48,15.34,88.24,0
Maize,Sandy Soil,Fruit/Grain/Bulb Formation,45.0,15.0,87.8,1
Maize,Red Soil,Harvest,23.0,17.0,88.5,1
Carrot,Clay Soil,Germination,5.0,22.0,82.0,0
Wheat,Loamy Soil,Germination,96.09,34.38,59.36,0
Wheat,Alluvial Soil,Germination,22.0,15.0,89.0,0
Chilli,Black Soil,Flowering,56.14,41.3,18.51,1
Wheat,Peaty Soil,Fruit/Grain/Bulb Formation,11.63,44.16,18.69,1
Chilli,Black Soil,Germination,65.0,37.0,44.0,2
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,40.0,46.0,23.3,1
Chilli,Black Soil,Flowering,64.43,22.64,84.77,0
Maize,Black Soil,Maturation,32.0,39.0,37.3,2
Rice,Loam Soil,Flowering,99.0,29.0,75.5,0
Tomato,Black Soil,Germination,70.65,44.5,21.63,1
Carrot,Loamy Soil,Germination,13.34,14.94,91.5,0
Tomato,Red Soil,Germination,54.0,23.0,81.0,0
Tomato,Red Soil,Seedling Stage,48.0,17.0,87.0,0
Onion,Silty Soil,Germination,15.63,15.78,89.0,1
Carrot,Clay Soil,Germination,1.0,43.0,24.0,1
Cabbage,Clay Soil,Flowering,16.0,32.0,61.8,1
Wheat,Peaty Soil,Maturation,51.02,24.67,76.88,0
Brinjal,Clay Soil,Germination,24.0,29.0,82.1,1
Wheat,Clay Soil,Pollination,25.0,41.0,32.0,1
Tomato,Red Soil,Seedling Stage,86.0,28.0,69.0,0
Wheat,Black Soil,Seedling Stage,67.0,37.0,44.0,0
Groundnut,Sandy Soil,Flowering,56.0,44.0,20.0,2
Rice,Loamy Soil,Pollination,24.86,14.68,100.0,1
Carrot,Sandy Soil,Flowering,69.0,31.0,60.0,1
Brinjal,Red Soil,Pollination,12.0,41.0,39.7,2
Wheat,Sandy Soil,Maturation,27.0,29.0,68.0,1
Wheat,Red Soil,Seedling Stage,35.0,29.0,68.0,1
Potato,Sandy Soil,Seedling Stage,57.0,27.0,74.0,1
Wheat,Clay Soil,Seedling Stage,37.0,39.0,42.2,1
Potato,Loam Soil,Flowering,34.0,21.0,83.0,0
Rice,Sandy Soil,Flowering,45.0,36.0,57.6,1
Onion,Red Soil,Seedling Stage,56.0,35.0,55.2,1
Chilli,Sandy Soil,Flowering,22.0,38.0,41.0,1
Wheat,Laterite Soil,Fruit/Grain/Bulb Formation,87.69,25.25,81.37,1
Groundnut,Clay Soil,Pollination,7.0,15.0,87.7,2
Wheat,Red Soil,Maturation,21.0,22.0,82.0,0
Cabbage,Sandy Soil,Vegetative Growth / Root or Tuber Development,44.0,42.0,27.1,2
Carrot,Loam Soil,Flowering,83.0,25.0,78.0,0
Cotton,Laterite Soil,Germination,14.61,24.58,65.58,2
Groundnut,Black Soil,Germination,46.76,42.13,28.58,2
Potato,Loam Soil,Germination,53.0,13.0,91.0,0
Brinjal,Peaty Soil,Vegetative Growth / Root or Tuber Development,22.32,24.54,90.44,1
Wheat,Peaty Soil,Flowering,74.14,36.03,51.67,2
Carrot,Loam Soil,Seedling Stage,14.0,23.0,81.0,0
Wheat,Peaty Soil,Maturation,94.09,26.89,60.15,0
Onion,Silty Soil,Seedling Stage,94.09,28.31,65.93,0
Groundnut,Clay Soil,Vegetative Growth / Root or Tuber Development,59.0,19.0,89.8,0
Carrot,Loam Soil,Germination,62.0,26.0,77.0,1
Wheat,Sandy Soil,Flowering,56.0,44.0,23.0,1
Groundnut,Clay Soil,Flowering,55.0,45.0,28.7,2
Carrot,Black Soil,Germination,100.0,35.95,37.6,0
Cotton,Black Soil,Flowering,48.0,36.0,48.4,2
Onion,Silty Soil,Flowering,29.67,30.25,80.09,0
Carrot,Black Soil,Pollination,57.89,37.12,43.38,0
Wheat,Red Soil,Flowering,28.0,46.0,38.0,1
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,1.0,43.0,26.0,1
Onion,Red Soil,Flowering,68.0,19.0,89.8,0
Wheat,Peaty Soil,Germination,95.31,29.28,70.29,0
Wheat,Loamy Soil,Fruit/Grain/Bulb Formation,81.57,46.77,18.62,2
Cabbage,Clay Soil,Flowering,58.0,32.0,48.6,0
Maize,Sandy Soil,Harvest,44.0,16.0,92.6,0
Rice,Black Soil,Seedling Stage,40.59,14.43,100.0,0
Wheat,Red Soil,Harvest,83.0,39.0,45.0,0
Onion,Red Soil,Flowering,48.0,28.0,75.6,1
Chilli,Sandy Soil,Flowering,58.0,21.0,83.0,0
Wheat,Red Soil,Germination,13.0,39.0,38.0,1
Cabbage,Loam Soil,Pollination,46.0,17.0,84.3,0
Carrot,Clay Soil,Pollination,83.0,45.0,18.0,0
Brinjal,Red Soil,Germination,84.0,31.0,70.8,0
Groundnut,Sandy Soil,Vegetative Growth / Root or Tuber Development,69.0,36.0,47.6,1
Chilli,Sandy Soil,Seedling Stage,66.0,36.0,47.0,1
Rice,Sandy Soil,Pollination,61.0,39.0,46.2,1
Tomato,Silty Soil,Flowering,93.23,31.61,66.02,0
Wheat,Red Soil,Harvest,74.0,30.0,67.5,0
Maize,Clay Soil,Flowering,94.0,34.0,67.3,0
Rice,Clay Soil,Seedling Stage,55.0,25.0,87.2,0
Wheat,Clay Soil,Maturation,8.0,26.0,77.0,1
Brinjal,Red Soil,Pollination,34.0,35.0,40.2,2
Tomato,Red Soil,Flowering,25.0,25.0,76.0,1
Cabbage,Laterite Soil,Pollination,5.0,40.74,34.01,2
Maize,Black Soil,Flowering,21.56,27.88,85.18,2
Chilli,Sandy Soil,Germination,15.0,17.0,87.0,0
Chilli,Black Soil,Seedling Stage,66.0,38.0,41.0,1
Maize,Sandy Soil,Harvest,11.0,21.0,75.4,1
Cotton,Black Soil,Flowering,50.61,21.11,81.26,1
Chilli,Peaty Soil,Vegetative Growth / Root or Tuber Development,16.1,18.88,83.54,0
Cotton,Black Soil,Flowering,78.45,44.76,15.25,1
Potato,Peaty Soil,Pollination,100.0,38.09,37.24,0
Rice,Loam Soil,Seedling Stage,40.0,45.0,39.8,1
Maize,Black Soil,Germination,14.0,19.0,87.5,1
Onion,Black Soil,Flowering,51.64,15.97,100.0,0
Cabbage,Sandy Soil,Pollination,12.0,15.0,85.0,2
Chilli,Chalky Soil,Flowering,69.0,22.0,82.0,0
Wheat,Sandy Soil,Flowering,19.0,18.0,86.0,0
Groundnut,Clay Soil,Flowering,89.0,37.0,55.4,1
Carrot,Loam Soil,Seedling Stage,47.0,29.0,66.0,1
Wheat,Black Soil,Maturation,7.0,37.0,44.0,1
Chilli,Black Soil,Germination,24.0,40.0,35.0,1
Carrot,Peaty Soil,Seedling Stage,52.32,24.75,81.55,1
Brinjal,Clay Soil,Pollination,4.0,29.0,77.2,1
Tomato,Loamy Soil,Seedling Stage,42.14,42.56,29.87,1
Tomato,Red Soil,Flowering,64.0,26.0,75.0,1
Groundnut,Loamy Soil,Seedling Stage,12.56,20.74,94.67,2
Maize,Clay Soil,Vegetative Growth / Root or Tuber Development,46.0,45.0,32.8,2
Carrot,Loam Soil,Germination,27.0,29.0,66.0,1
Cotton,Chalky Soil,Vegetative Growth / Root or Tuber Development,8.0,24.0,83.4,2
Wheat,Alluvial Soil,Germination,57.0,45.0,20.0,0
Wheat,Sandy Soil,Flowering,27.0,37.0,44.0,1
Chilli,Chalky Soil,Seedling Stage,35.0,27.0,74.0,1
Onion,Loamy Soil,Germination,5.0,24.22,74.62,1
Rice,Loam Soil,Seedling Stage,80.0,20.0,84.0,0
Carrot,Loam Soil,Germination,69.0,33.0,56.0,1
Brinjal,Red Soil,Germination,8.0,28.0,77.6,1
Groundnut,Sandy Soil,Flowering,49.0,22.0,78.2,1
Maize,Red Soil,Flowering,46.0,24.0,76.5,1
Groundnut,Laterite Soil,Vegetative Growth / Root or Tuber Development,5.0,23.51,85.48,2
Carrot,Sandy Soil,Seedling Stage,86.0,28.0,69.0,0
Onion,Red Soil,Flowering,53.0,37.0,51.2,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,98.51,34.41,57.92,0
Wheat,Black Soil,Germination,45.0,25.0,80.0,0
Wheat,Red Soil,Pollination,13.0,43.0,31.4,1
Tomato,Peaty Soil,Flowering,30.53,28.63,67.41,1
Tomato,Silty Soil,Flowering,36.39,31.89,52.36,1
Maize,Black Soil,Maturation,58.0,20.0,89.4,0
Groundnut,Silty Soil,Vegetative Growth / Root or Tuber Development,38.52,34.25,71.14,0
Cotton,Chalky Soil,Vegetative Growth / Root or Tuber Development,8.0,37.0,47.6,2
Carrot,Loam Soil,Seedling Stage,66.0,19.0,85.0,0
Maize,Silty Soil,Harvest,26.56,18.67,87.23,0
Chilli,Chalky Soil,Seedling Stage,82.0,30.0,66.5,0
Brinjal,Loam Soil,Germination,46.0,15.0,90.4,1
Brinjal,Black Soil,Seedling Stage,73.37,35.54,53.02,0
Wheat,Alluvial Soil,Flowering,44.0,17.0,87.0,0
Wheat,Clay Soil,Seedling Stage,17.0,20.0,84.0,0
Wheat,Black Soil,Seedling Stage,15.74,18.05,91.25,0
Brinjal,Red Soil,Seedling Stage,10.0,35.0,49.2,2
Potato,Peaty Soil,Germination,57.24,28.83,68.29,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,46.0,19.0,85.0,0
Chilli,Black Soil,Flowering,39.0,16.0,88.0,0
Tomato,Laterite Soil,Seedling Stage,26.57,38.37,33.71,2
Wheat,Loamy Soil,Maturation,47.99,19.67,87.19,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,23.0,27.0,75.0,1
Cabbage,Laterite Soil,Pollination,85.27,22.5,77.69,1
Wheat,Laterite Soil,Flowering,35.67,23.4,71.75,0
Brinjal,Red Soil,Vegetative Growth / Root or Tuber Development,96.0,37.0,42.6,1
Chilli,Silty Soil,Germination,51.58,17.82,87.87,0
Wheat,Silty Soil,Seedling Stage,21.3,16.88,85.81,0
Maize,Sandy Soil,Fruit/Grain/Bulb Formation,17.0,25.0,81.0,2
Chilli,Sandy Soil,Flowering,59.0,31.0,62.0,1
Brinjal,Black Soil,Germination,40.73,15.82,96.77,1
Cabbage,Laterite Soil,Vegetative Growth / Root or Tuber Development,19.84,16.9,89.85,1
Wheat,Sandy Soil,Pollination,52.0,30.0,65.0,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,26.0,38.0,41.0,1
Cotton,Red Soil,Seedling Stage,25.0,22.0,74.1,2
Wheat,Red Soil,Maturation,74.0,40.0,39.5,2
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,51.0,33.0,54.0,1
Brinjal,Red Soil,Vegetative Growth / Root or Tuber Development,30.0,30.0,76.4,2
Carrot,Laterite Soil,Vegetative Growth / Root or Tuber Development,42.17,16.16,90.31,0
Rice,Loamy Soil,Flowering,19.29,38.19,48.54,2
Potato,Loam Soil,Seedling Stage,69.0,33.0,56.0,1
Wheat,Black Soil,Flowering,43.89,37.35,36.9,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,24.0,19.0,85.0,0
Cabbage,Black Soil,Vegetative Growth / Root or Tuber Development,12.69,16.49,97.64,2
Wheat,Black Soil,Fruit/Grain/Bulb Formation,36.0,32.0,59.0,1
Cabbage,Laterite Soil,Germination,25.46,14.78,90.73,2
Brinjal,Clay Soil,Seedling Stage,12.0,19.0,86.2,1
Onion,Loam Soil,Germination,4.0,19.0,83.1,1
Groundnut,Loam Soil,Flowering,38.0,45.0,22.4,2
Carrot,Clay Soil,Flowering,37.0,41.0,32.0,1
Carrot,Loam Soil,Seedling Stage,7.0,27.0,70.0,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,97.0,37.0,44.0,0
Tomato,Loam Soil,Germination,28.0,30.0,63.0,1
Wheat,Clay Soil,Harvest,27.0,35.0,53.0,1
Wheat,Loamy Soil,Pollination,15.37,31.42,71.48,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,24.0,19.0,85.0,0
Wheat,Alluvial Soil,Harvest,74.0,36.0,47.0,0
Carrot,Sandy Soil,Pollination,22.0,15.0,89.0,0
Potato,Clay Soil,Seedling Stage,31.0,33.0,56.0,1
Maize,Sandy Soil,Flowering,54.0,45.0,25.1,2
Chilli,Sandy Soil,Germination,96.0,32.0,66.0,0
Onion,Peaty Soil,Flowering,73.5,16.13,90.19,0
Onion,Clay Soil,Germination,11.0,36.0,39.7,2
Cotton,Black Soil,Flowering,17.8,39.6,10.0,2
Carrot,Laterite Soil,Pollination,23.56,15.5,90.17,0
Chilli,Chalky Soil,Seedling Stage,24.0,38.0,41.0,1
Wheat,Silty Soil,Germination,56.35,43.52,31.48,0
Groundnut,Sandy Soil,Flowering,54.0,16.0,81.6,1
Tomato,Loam Soil,Germination,80.0,44.0,23.0,2
Cotton,Peaty Soil,Flowering,76.45,17.97,93.18,0
Tomato,Loamy Soil,Flowering,16.66,10.68,95.22,0
Rice,Sandy Soil,Vegetative Growth / Root or Tuber Development,44.0,42.0,46.6,1
Groundnut,Loam Soil,Pollination,20.0,22.0,80.1,2
Chilli,Red Soil,Seedling Stage,59.0,29.0,68.0,1
Groundnut,Clay Soil,Flowering,20.0,33.0,51.9,2
Tomato,Peaty Soil,Germination,24.42,31.36,57.81,0
Cabbage,Sandy Soil,Germination,34.0,25.0,79.8,1
Carrot,Sandy Soil,Germination,41.0,25.0,80.0,1
Tomato,Red Soil,Flowering,31.0,31.0,58.0,1
Tomato,Loamy Soil,Flowering,63.95,27.32,74.53,2
Potato,Loamy Soil,Germination,90.97,37.95,36.29,2
Onion,Loam Soil,Germination,7.0,33.0,70.5,1
Carrot,Loam Soil,Seedling Stage,3.0,45.0,18.0,1
Wheat,Laterite Soil,Maturation,68.06,12.89,86.61,0
Wheat,Laterite Soil,Germination,72.33,39.61,52.65,1
Potato,Laterite Soil,Pollination,18.13,18.97,84.43,0
Wheat,Peaty Soil,Seedling Stage,65.03,35.06,59.05,0
Onion,Peaty Soil,Germination,79.11,15.67,94.08,1
Onion,Red Soil,Flowering,79.0,45.0,20.0,1
Chilli,Red Soil,Flowering,2.0,40.0,35.0,1
Wheat,Sandy Soil,Flowering,47.0,14.0,90.0,0
Wheat,Loamy Soil,Seedling Stage,17.53,39.91,36.59,1
Brinjal,Loamy Soil,Flowering,5.0,25.91,70.06,1
Carrot,Loam Soil,Pollination,100.0,44.0,23.0,0
Cabbage,Loam Soil,Flowering,99.0,26.0,62.5,0
Brinjal,Peaty Soil,Pollination,30.18,31.12,67.97,1
Carrot,Clay Soil,Germination,26.0,13.0,91.0,0
Brinjal,Silty Soil,Flowering,6.66,16.25,93.19,1
Cabbage,Clay Soil,Pollination,85.0,34.0,49.8,0
Brinjal,Loamy Soil,Vegetative Growth / Root or Tuber Development,79.6,42.15,42.63,0
Cotton,Black Soil,Flowering,1.0,20.0,94.7,2
Wheat,Sandy Soil,Seedling Stage,39.0,22.0,82.0,0
Wheat,Peaty Soil,Flowering,69.57,29.69,68.48,0
Rice,Sandy Soil,Vegetative Growth / Root or Tuber Development,58.0,22.0,95.0,0
Tomato,Laterite Soil,Germination,7.51,28.66,60.57,1
Potato,Peaty Soil,Flowering,45.07,39.35,44.8,1
Tomato,Red Soil,Flowering,10.0,20.0,84.0,0
Rice,Black Soil,Flowering,15.75,17.37,94.53,2
Chilli,Loamy Soil,Vegetative Growth / Root or Tuber Development,65.48,16.81,91.8,0
Groundnut,Loam Soil,Vegetative Growth / Root or Tuber Development,34.0,38.0,37.3,2
Cabbage,Clay Soil,Seedling Stage,50.0,36.0,41.0,0
Carrot,Silty Soil,Seedling Stage,100.0,40.09,34.9,0
Brinjal,Loam Soil,Vegetative Growth / Root or Tuber Development,41.0,16.0,87.3,0
Wheat,Loamy Soil,Harvest,12.82,19.38,84.2,1
Maize,Black Soil,Fruit/Grain/Bulb Formation,53.9,17.63,95.13,0
Tomato,Peaty Soil,Vegetative Growth / Root or Tuber Development,21.63,34.51,48.87,1
Potato,Loamy Soil,Vegetative Growth / Root or Tuber Development,90.38,33.89,52.32,0
Wheat,Sandy Soil,Seedling Stage,40.0,26.0,77.0,2
Cotton,Black Soil,Vegetative Growth / Root or Tuber Development,44.0,41.0,29.0,2
Tomato,Peaty Soil,Germination,72.84,13.66,85.25,0
Potato,Silty Soil,Flowering,28.79,14.59,86.59,0
Cotton,Red Soil,Seedling Stage,87.0,42.0,41.1,1
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,8.0,23.0,81.0,0
Cabbage,Sandy Soil,Flowering,8.0,26.0,65.3,1
Tomato,Loam Soil,Germination,40.0,42.0,27.0,1
Cabbage,Loam Soil,Germination,34.0,22.0,81.6,1
Onion,Clay Soil,Flowering,74.0,29.0,61.9,0
Maize,Clay Soil,Pollination,27.0,23.0,76.5,1
Tomato,Black Soil,Flowering,5.0,19.78,80.42,0
Cabbage,Laterite Soil,Seedling Stage,48.13,28.04,75.15,1
Carrot,Loamy Soil,Seedling Stage,11.91,17.52,87.32,0
Rice,Clay Soil,Seedling Stage,93.0,41.0,36.3,0
Rice,Sandy Soil,Vegetative Growth / Root or Tuber Development,53.0,45.0,40.1,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,30.0,44.0,23.0,1
Wheat,Sandy Soil,Maturation,48.0,18.0,86.0,0
Chilli,Laterite Soil,Germination,34.15,18.07,91.01,0
Tomato,Silty Soil,Flowering,5.0,17.08,88.4,0
Wheat,Peaty Soil,Pollination,77.97,28.48,71.62,2
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,46.0,15.0,89.0,0
Maize,Silty Soil,Pollination,18.08,36.19,41.13,2
Maize,Silty Soil,Seedling Stage,16.11,41.14,45.45,1
Rice,Clay Soil,Seedling Stage,54.0,15.0,95.0,0
Onion,Clay Soil,Seedling Stage,9.0,16.0,85.0,1
Chilli,Red Soil,Flowering,32.0,26.0,77.0,1
Cotton,Chalky Soil,Flowering,5.0,45.0,20.0,2
Rice,Sandy Soil,Flowering,82.0,45.0,20.0,1
Brinjal,Red Soil,Germination,35.0,26.0,79.4,1
Carrot,Clay Soil,Germination,84.0,28.0,71.0,2
Wheat,Loamy Soil,Harvest,100.0,45.79,22.37,0
Rice,Laterite Soil,Pollination,18.72,43.24,39.62,2
Potato,Clay Soil,Flowering,1.0,27.0,74.0,1
Cabbage,Black Soil,Seedling Stage,86.0,29.64,76.64,0
Potato,Silty Soil,Vegetative Growth / Root or Tuber Development,59.37,42.34,45.16,1
Maize,Clay Soil,Maturation,11.0,15.0,94.1,1
Wheat,Red Soil,Maturation,60.0,26.0,77.3,1
Onion,Clay Soil,Germination,81.0,25.0,72.2,0
Brinjal,Loamy Soil,Germination,14.77,30.66,66.13,1
Brinjal,Silty Soil,Germination,52.45,22.7,93.59,1
Potato,Sandy Soil,Pollination,99.0,39.0,38.0,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,34.0,26.0,77.5,1
Wheat,Black Soil,Seedling Stage,15.0,22.0,82.0,0
Rice,Loamy Soil,Pollination,26.57,34.85,65.16,2
Tomato,Clay Soil,Flowering,54.0,13.0,91.0,0
Wheat,Loamy Soil,Germination,22.07,22.5,74.98,0
Chilli,Black Soil,Seedling Stage,74.47,39.75,37.83,0
Rice,Loam Soil,Vegetative Growth / Root or Tuber Development,99.0,26.0,85.9,0
Brinjal,Loam Soil,Vegetative Growth / Root or Tuber Development,42.0,33.0,60.7,1
Carrot,Sandy Soil,Flowering,43.0,18.0,86.0,0
Cotton,Laterite Soil,Germination,38.78,20.37,89.66,1
Cabbage,Black Soil,Germination,81.27,35.91,48.92,1
Cotton,Black Soil,Flowering,99.0,27.0,79.2,0
Wheat,Red Soil,Pollination,98.0,40.0,35.0,0
Tomato,Loamy Soil,Germination,80.6,37.93,35.57,1
Chilli,Sandy Soil,Seedling Stage,79.0,27.0,74.6,2
Potato,Sandy Soil,Germination,72.0,22.0,82.0,0
Rice,Peaty Soil,Pollination,30.66,22.16,86.89,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,1.0,45.0,20.0,1
Tomato,Loam Soil,Seedling Stage,50.0,21.0,83.0,0
Tomato,Clay Soil,Pollination,12.0,22.0,82.0,0
Maize,Sandy Soil,Germination,79.0,31.0,53.3,1
Maize,Clay Soil,Harvest,94.0,35.0,45.7,0
Tomato,Loamy Soil,Germination,27.62,36.33,48.86,1
Cotton,Peaty Soil,Vegetative Growth / Root or Tuber Development,82.89,17.88,79.72,0
Groundnut,Sandy Soil,Pollination,59.0,39.0,36.9,2
Onion,Loamy Soil,Germination,33.27,15.98,97.64,1
Cotton,Chalky Soil,Germination,13.0,39.0,29.1,2
Wheat,Alluvial Soil,Seedling Stage,75.0,31.0,62.0,0
Chilli,Black Soil,Germination,59.0,31.0,62.0,1
Cabbage,Clay Soil,Flowering,57.0,28.0,61.5,0
Chilli,Black Soil,Flowering,2.0,16.0,88.0,0
Carrot,Black Soil,Flowering,62.38,16.32,87.89,0
Cabbage,Loamy Soil,Germination,51.41,35.36,38.56,2
Cotton,Red Soil,Seedling Stage,31.0,45.0,29.8,2
Wheat,Black Soil,Maturation,21.0,29.0,68.0,1
Onion,Loam Soil,Pollination,33.0,15.0,81.8,1
Wheat,Clay Soil,Flowering,98.0,36.0,50.3,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,36.0,38.0,39.0,1
Cabbage,Clay Soil,Flowering,92.0,29.0,61.6,0
Cotton,Silty Soil,Seedling Stage,5.0,19.9,83.6,2
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,22.0,15.0,89.0,0
Onion,Black Soil,Seedling Stage,62.59,16.89,84.8,0
Chilli,Loamy Soil,Germination,23.43,12.23,92.33,1
Cabbage,Black Soil,Germination,43.29,28.75,62.72,0
Rice,Laterite Soil,Pollination,26.7,46.5,14.66,2
Maize,Sandy Soil,Seedling Stage,6.0,42.0,35.3,2
Maize,Silty Soil,Vegetative Growth / Root or Tuber Development,12.45,41.25,25.47,1
Cotton,Loamy Soil,Seedling Stage,15.87,34.46,36.55,2
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,66.0,13.0,91.0,0
Cabbage,Silty Soil,Seedling Stage,76.2,19.1,77.97,1
Wheat,Loamy Soil,Vegetative Growth / Root or Tuber Development,9.87,20.49,73.47,1
Cabbage,Sandy Soil,Flowering,99.0,32.0,62.3,0
Wheat,Sandy Soil,Pollination,29.0,29.0,68.0,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,20.0,19.0,85.0,0
Rice,Peaty Soil,Flowering,99.79,23.62,94.72,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,33.0,37.0,50.0,1
Tomato,Laterite Soil,Germination,64.45,22.36,73.13,1
Chilli,Laterite Soil,Flowering,71.52,27.33,70.81,2
Brinjal,Black Soil,Pollination,18.35,16.08,85.37,2
Maize,Clay Soil,Germination,30.0,18.0,84.7,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,64.0,26.0,78.0,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,91.0,35.0,50.0,0
Tomato,Laterite Soil,Seedling Stage,38.26,47.66,14.62,2
Onion,Red Soil,Pollination,13.0,37.0,41.5,2
Cabbage,Peaty Soil,Flowering,59.78,22.3,82.37,0
Potato,Clay Soil,Germination,68.0,36.0,47.0,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,42.0,13.0,91.0,0
Cotton,Chalky Soil,Germination,42.0,15.0,85.5,1
Carrot,Loamy Soil,Flowering,67.02,27.27,72.5,1
Wheat,Laterite Soil,Harvest,14.86,40.23,28.64,2
Cabbage,Loam Soil,Pollination,8.0,19.0,95.0,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,72.0,19.0,85.0,0
Wheat,Red Soil,Seedling Stage,13.0,29.0,68.0,1
Wheat,Alluvial Soil,Harvest,26.0,17.0,87.0,0
Wheat,Clay Soil,Pollination,50.0,16.0,88.0,0
Brinjal,Clay Soil,Germination,78.0,37.0,55.6,0
Brinjal,Black Soil,Vegetative Growth / Root or Tuber Development,85.72,39.26,58.13,1
Rice,Peaty Soil,Germination,65.99,13.14,96.07,0
Chilli,Red Soil,Germination,39.0,16.0,88.0,0
Maize,Red Soil,Fruit/Grain/Bulb Formation,37.0,38.0,46.6,2
Brinjal,Laterite Soil,Vegetative Growth / Root or Tuber Development,50.4,22.26,76.03,1
Maize,Clay Soil,Flowering,99.0,39.0,39.6,1
Tomato,Black Soil,Germination,53.35,21.52,89.03,0
Potato,Silty Soil,Pollination,15.19,38.27,43.12,1
Chilli,Loamy Soil,Seedling Stage,46.88,34.23,52.08,2
Maize,Red Soil,Germination,15.0,32.0,62.5,2
Wheat,Peaty Soil,Pollination,95.88,37.32,42.37,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,93.0,43.0,26.0,0
Carrot,Silty Soil,Seedling Stage,26.7,23.26,83.04,1
Tomato,Clay Soil,Pollination,39.0,39.0,34.0,1
Potato,Sandy Soil,Pollination,94.0,34.0,53.0,0
Wheat,Alluvial Soil,Flowering,10.0,15.0,89.0,0
Rice,Silty Soil,Seedling Stage,44.36,15.25,93.91,0
Cabbage,Loamy Soil,Germination,6.39,43.28,28.49,1
